~id,~from,~to,~label
205_gblues,a_205,g_blues,hasGenre
205_sblues_rock,a_205,s_blues_rock,hasSubgenre
205_spsychedelic_rock,a_205,s_psychedelic_rock,hasSubgenre
205_sclassic_rock,a_205,s_classic_rock,hasSubgenre
206_1980,a_206,y_1980,hasYear
206_aprince,a_206,a_prince,hasArtist
206_gfunk___soul,a_206,g_funk___soul,hasGenre
206_snone,a_206,s_none,hasSubgenre
207_1970,a_207,y_1970,hasYear
207_asantana,a_207,a_santana,hasArtist
207_grock,a_207,g_rock,hasGenre
207_glatin,a_207,g_latin,hasGenre
207_sfusion,a_207,s_fusion,hasSubgenre
207_shard_rock,a_207,s_hard_rock,hasSubgenre
207_spsychedelic_rock,a_207,s_psychedelic_rock,hasSubgenre
208_1970,a_208,y_1970,hasYear
208_acat_stevens,a_208,a_cat_stevens,hasArtist
208_grock,a_208,g_rock,hasGenre
208_gstage___screen,a_208,g_stage___screen,hasGenre
208_sfolk_rock,a_208,s_folk_rock,hasSubgenre
208_spop_rock,a_208,s_pop_rock,hasSubgenre
209_1991,a_209,y_1991,hasYear
209_apearl_jam,a_209,a_pearl_jam,hasArtist
209_grock,a_209,g_rock,hasGenre
209_sgrunge,a_209,s_grunge,hasSubgenre
210_1969,a_210,y_1969,hasYear
210_aneil_young___crazy_horse,a_210,a_neil_young___crazy_horse,hasArtist
210_grock,a_210,g_rock,hasGenre
210_sfolk_rock,a_210,s_folk_rock,hasSubgenre
210_scountry_rock,a_210,s_country_rock,hasSubgenre
210_sclassic_rock,a_210,s_classic_rock,hasSubgenre
211_1975,a_211,y_1975,hasYear
211_apink_floyd,a_211,a_pink_floyd,hasArtist
211_grock,a_211,g_rock,hasGenre
211_sclassic_rock,a_211,s_classic_rock,hasSubgenre
211_sprog_rock,a_211,s_prog_rock,hasSubgenre
212_1994,a_212,y_1994,hasYear
212_apavement,a_212,a_pavement,hasArtist
212_grock,a_212,g_rock,hasGenre
212_salternative_rock,a_212,s_alternative_rock,hasSubgenre
212_sindie_rock,a_212,s_indie_rock,hasSubgenre
213_1981,a_213,y_1981,hasYear
213_athe_rolling_stones,a_213,a_the_rolling_stones,hasArtist
213_grock,a_213,g_rock,hasGenre
213_sclassic_rock,a_213,s_classic_rock,hasSubgenre
214_1991,a_214,y_1991,hasYear
214_aike___tina_turner,a_214,a_ike___tina_turner,hasArtist
214_gfunk___soul,a_214,g_funk___soul,hasGenre
214_srhythm___blues,a_214,s_rhythm___blues,hasSubgenre
214_sbayou_funk,a_214,s_bayou_funk,hasSubgenre
214_ssoul,a_214,s_soul,hasSubgenre
215_1973,a_215,y_1973,hasYear
215_anew_york_dolls,a_215,a_new_york_dolls,hasArtist
215_grock,a_215,g_rock,hasGenre
215_sglam,a_215,s_glam,hasSubgenre
216_1986,a_216,y_1986,hasYear
216_abo_diddley,a_216,a_bo_diddley,hasArtist
216_grock,a_216,g_rock,hasGenre
216_gblues,a_216,g_blues,hasGenre
216_srhythm___blues,a_216,s_rhythm___blues,hasSubgenre
216_srock___roll,a_216,s_rock___roll,hasSubgenre
217_1961,a_217,y_1961,hasYear
217_abobby__blue__bland,a_217,a_bobby__blue__bland,hasArtist
217_gfunk___soul,a_217,g_funk___soul,hasGenre
217_gblues,a_217,g_blues,hasGenre
217_srhythm___blues,a_217,s_rhythm___blues,hasSubgenre
217_ssoul,a_217,s_soul,hasSubgenre
218_1986,a_218,y_1986,hasYear
218_athe_smiths,a_218,a_the_smiths,hasArtist
218_grock,a_218,g_rock,hasGenre
218_gpop,a_218,g_pop,hasGenre
218_sindie_rock,a_218,s_indie_rock,hasSubgenre
219_1986,a_219,y_1986,hasYear
219_abeastie_boys,a_219,a_beastie_boys,hasArtist
219_ghip_hop,a_219,g_hip_hop,hasGenre
219_snone,a_219,s_none,hasSubgenre
220_1970,a_220,y_1970,hasYear
220_athe_meters,a_220,a_the_meters,hasArtist
220_gfunk___soul,a_220,g_funk___soul,hasGenre
220_sbayou_funk,a_220,s_bayou_funk,hasSubgenre
220_ssoul,a_220,s_soul,hasSubgenre
220_sfunk,a_220,s_funk,hasSubgenre
221_1991,a_221,y_1991,hasYear
221_amy_bloody_valentine,a_221,a_my_bloody_valentine,hasArtist
221_grock,a_221,g_rock,hasGenre
221_salternative_rock,a_221,s_alternative_rock,hasSubgenre
221_sshoegaze,a_221,s_shoegaze,hasSubgenre
222_1972,a_222,y_1972,hasYear
222_aprofessor_longhair,a_222,a_professor_longhair,hasArtist
222_gfunk___soul,a_222,g_funk___soul,hasGenre
222_gblues,a_222,g_blues,hasGenre
222_spiano_blues,a_222,s_piano_blues,hasSubgenre
223_1983,a_223,y_1983,hasYear
223_au2,a_223,a_u2,hasArtist
223_grock,a_223,g_rock,hasGenre
223_spop_rock,a_223,s_pop_rock,hasSubgenre
224_1999,a_224,y_1999,hasYear
224_aneil_diamond,a_224,a_neil_diamond,hasArtist
224_grock,a_224,g_rock,hasGenre
224_gpop,a_224,g_pop,hasGenre
224_ssoft_rock,a_224,s_soft_rock,hasSubgenre
224_sballad,a_224,s_ballad,hasSubgenre
225_2004,a_225,y_2004,hasYear
225_agreen_day,a_225,a_green_day,hasArtist
225_grock,a_225,g_rock,hasGenre
225_spop_rock,a_225,s_pop_rock,hasSubgenre
225_spunk,a_225,s_punk,hasSubgenre
226_1982,a_226,y_1982,hasYear
226_abruce_springsteen,a_226,a_bruce_springsteen,hasArtist
226_grock,a_226,g_rock,hasGenre
226_sacoustic,a_226,s_acoustic,hasSubgenre
227_1989,a_227,y_1989,hasYear
227_apixies,a_227,a_pixies,hasArtist
227_grock,a_227,g_rock,hasGenre
227_sindie_rock,a_227,s_indie_rock,hasSubgenre
228_1987,a_228,y_1987,hasYear
228_aeric_b____rakim,a_228,a_eric_b____rakim,hasArtist
228_ghip_hop,a_228,g_hip_hop,hasGenre
228_snone,a_228,s_none,hasSubgenre
229_1975,a_229,y_1975,hasYear
229_aaerosmith,a_229,a_aerosmith,hasArtist
229_grock,a_229,g_rock,hasGenre
229_shard_rock,a_229,s_hard_rock,hasSubgenre
229_sblues_rock,a_229,s_blues_rock,hasSubgenre
230_1989,a_230,y_1989,hasYear
230_abonnie_raitt,a_230,a_bonnie_raitt,hasArtist
230_grock,a_230,g_rock,hasGenre
230_gpop,a_230,g_pop,hasGenre
230_sblues_rock,a_230,s_blues_rock,hasSubgenre
230_spop_rock,a_230,s_pop_rock,hasSubgenre
231_1975,a_231,y_1975,hasYear
231_aqueen,a_231,a_queen,hasArtist
231_grock,a_231,g_rock,hasGenre
231_shard_rock,a_231,s_hard_rock,hasSubgenre
231_spop_rock,a_231,s_pop_rock,hasSubgenre
231_sprog_rock,a_231,s_prog_rock,hasSubgenre
232_1972,a_232,y_1972,hasYear
232_athe_kinks,a_232,a_the_kinks,hasArtist
232_grock,a_232,g_rock,hasGenre
232_srock___roll,a_232,s_rock___roll,hasSubgenre
232_spop_rock,a_232,s_pop_rock,hasSubgenre
233_1965,a_233,y_1965,hasYear
233_athe_byrds,a_233,a_the_byrds,hasArtist
233_grock,a_233,g_rock,hasGenre
233_sfolk_rock,a_233,s_folk_rock,hasSubgenre
233_sgarage_rock,a_233,s_garage_rock,hasSubgenre
233_spop_rock,a_233,s_pop_rock,hasSubgenre
234_1968,a_234,y_1968,hasYear
234_asimon___garfunkel,a_234,a_simon___garfunkel,hasArtist
234_grock,a_234,g_rock,hasGenre
234_sfolk_rock,a_234,s_folk_rock,hasSubgenre
234_sclassic_rock,a_234,s_classic_rock,hasSubgenre
235_2000,a_235,y_2000,hasYear
235_apatsy_cline,a_235,a_patsy_cline,hasArtist
235_gfolk,a_235,g_folk,hasGenre
235_gworld,a_235,g_world,hasGenre
235_g__country,a_235,g___country,hasGenre
235_snone,a_235,s_none,hasSubgenre
236_1992,a_236,y_1992,hasYear
236_ajackie_wilson,a_236,a_jackie_wilson,hasArtist
236_gfunk___soul,a_236,g_funk___soul,hasGenre
236_snone,a_236,s_none,hasSubgenre
237_1965,a_237,y_1965,hasYear
237_athe_who,a_237,a_the_who,hasArtist
237_grock,a_237,g_rock,hasGenre
237_smod,a_237,s_mod,hasSubgenre
238_1962,a_238,y_1962,hasYear
238_ahowlin__wolf,a_238,a_howlin__wolf,hasArtist
238_gblues,a_238,g_blues,hasGenre
238_snone,a_238,s_none,hasSubgenre
239_1989,a_239,y_1989,hasYear
239_amadonna,a_239,a_madonna,hasArtist
239_gelectronic,a_239,g_electronic,hasGenre
239_gpop,a_239,g_pop,hasGenre
239_ssynth_pop,a_239,s_synth_pop,hasSubgenre
240_1972,a_240,y_1972,hasYear
240_asteely_dan,a_240,a_steely_dan,hasArtist
240_grock,a_240,g_rock,hasGenre
240_sclassic_rock,a_240,s_classic_rock,hasSubgenre
241_1984,a_241,y_1984,hasYear
241_athe_replacements,a_241,a_the_replacements,hasArtist
241_grock,a_241,g_rock,hasGenre
241_salternative_rock,a_241,s_alternative_rock,hasSubgenre
241_spower_pop,a_241,s_power_pop,hasSubgenre
241_spunk,a_241,s_punk,hasSubgenre
241_sindie_rock,a_241,s_indie_rock,hasSubgenre
242_1984,a_242,y_1984,hasYear
242_arun_d_m_c_,a_242,a_run_d_m_c_,hasArtist
242_ghip_hop,a_242,g_hip_hop,hasGenre
242_snone,a_242,s_none,hasSubgenre
243_1970,a_243,y_1970,hasYear
243_ablack_sabbath,a_243,a_black_sabbath,hasArtist
243_grock,a_243,g_rock,hasGenre
243_sblues_rock,a_243,s_blues_rock,hasSubgenre
243_sheavy_metal,a_243,s_heavy_metal,hasSubgenre
244_2000,a_244,y_2000,hasYear
244_aeminem,a_244,a_eminem,hasArtist
244_ghip_hop,a_244,g_hip_hop,hasGenre
244_spop_rap,a_244,s_pop_rap,hasSubgenre
244_shardcore_hip_hop,a_244,s_hardcore_hip_hop,hasSubgenre
244_shorrorcore,a_244,s_horrorcore,hasSubgenre
245_1993,a_245,y_1993,hasYear
245_ajerry_lee_lewis,a_245,a_jerry_lee_lewis,hasArtist
245_grock,a_245,g_rock,hasGenre
245_gblues,a_245,g_blues,hasGenre
245_gfolk,a_245,g_folk,hasGenre
245_gworld,a_245,g_world,hasGenre
245_g__country,a_245,g___country,hasGenre
245_scountry_blues,a_245,s_country_blues,hasSubgenre
245_srock___roll,a_245,s_rock___roll,hasSubgenre
245_srhythm___blues,a_245,s_rhythm___blues,hasSubgenre
246_1966,a_246,y_1966,hasYear
246_athe_mothers_of_invention,a_246,a_the_mothers_of_invention,hasArtist
246_gelectronic,a_246,g_electronic,hasGenre
246_grock,a_246,g_rock,hasGenre
246_smusique_concr_te,a_246,s_musique_concr_te,hasSubgenre
246_savantgarde,a_246,s_avantgarde,hasSubgenre
246_ssymphonic_rock,a_246,s_symphonic_rock,hasSubgenre
246_srhythm___blues,a_246,s_rhythm___blues,hasSubgenre
246_spsychedelic_rock,a_246,s_psychedelic_rock,hasSubgenre
246_sexperimental,a_246,s_experimental,hasSubgenre
246_sparody,a_246,s_parody,hasSubgenre
247_1969,a_247,y_1969,hasYear
247_athe_grateful_dead,a_247,a_the_grateful_dead,hasArtist
247_grock,a_247,g_rock,hasGenre
247_sfolk_rock,a_247,s_folk_rock,hasSubgenre
247_scountry_rock,a_247,s_country_rock,hasSubgenre
247_spsychedelic_rock,a_247,s_psychedelic_rock,hasSubgenre
247_sexperimental,a_247,s_experimental,hasSubgenre
248_1959,a_248,y_1959,hasYear
248_aornette_coleman,a_248,a_ornette_coleman,hasArtist
248_gjazz,a_248,g_jazz,hasGenre
248_sfree_jazz,a_248,s_free_jazz,hasSubgenre
249_1992,a_249,y_1992,hasYear
249_ar_e_m_,a_249,a_r_e_m_,hasArtist
249_grock,a_249,g_rock,hasGenre
249_salternative_rock,a_249,s_alternative_rock,hasSubgenre
250_1996,a_250,y_1996,hasYear
250_ajay_z,a_250,a_jay_z,hasArtist
250_ghip_hop,a_250,g_hip_hop,hasGenre
250_snone,a_250,s_none,hasSubgenre
251_1977,a_251,y_1977,hasYear
251_adavid_bowie,a_251,a_david_bowie,hasArtist
251_gelectronic,a_251,g_electronic,hasGenre
251_grock,a_251,g_rock,hasGenre
251_sart_rock,a_251,s_art_rock,hasSubgenre
251_sambient,a_251,s_ambient,hasSubgenre
251_sexperimental,a_251,s_experimental,hasSubgenre
252_2001,a_252,y_2001,hasYear
252_ajay_z,a_252,a_jay_z,hasArtist
252_ghip_hop,a_252,g_hip_hop,hasGenre
252_snone,a_252,s_none,hasSubgenre
253_1980,a_253,y_1980,hasYear
253_abruce_springsteen,a_253,a_bruce_springsteen,hasArtist
253_grock,a_253,g_rock,hasGenre
253_sfolk_rock,a_253,s_folk_rock,hasSubgenre
253_spop_rock,a_253,s_pop_rock,hasSubgenre
253_sclassic_rock,a_253,s_classic_rock,hasSubgenre
254_1966,a_254,y_1966,hasYear
254_aotis_redding,a_254,a_otis_redding,hasArtist
254_gfunk___soul,a_254,g_funk___soul,hasGenre
254_ssoul,a_254,s_soul,hasSubgenre
255_1991,a_255,y_1991,hasYear
255_ametallica,a_255,a_metallica,hasArtist
255_grock,a_255,g_rock,hasGenre
255_sheavy_metal,a_255,s_heavy_metal,hasSubgenre
256_1977,a_256,y_1977,hasYear
256_akraftwerk,a_256,a_kraftwerk,hasArtist
256_gelectronic,a_256,g_electronic,hasGenre
256_selectro,a_256,s_electro,hasSubgenre
257_1985,a_257,y_1985,hasYear
257_awhitney_houston,a_257,a_whitney_houston,hasArtist
257_gfunk___soul,a_257,g_funk___soul,hasGenre
257_gpop,a_257,g_pop,hasGenre
257_ssynth_pop,a_257,s_synth_pop,hasSubgenre
257_srhythm___blues,a_257,s_rhythm___blues,hasSubgenre
258_1968,a_258,y_1968,hasYear
258_athe_kinks,a_258,a_the_kinks,hasArtist
258_grock,a_258,g_rock,hasGenre
258_spsychedelic_rock,a_258,s_psychedelic_rock,hasSubgenre
258_spop_rock,a_258,s_pop_rock,hasSubgenre
259_1997,a_259,y_1997,hasYear
259_ajanet,a_259,a_janet,hasArtist
259_gelectronic,a_259,g_electronic,hasGenre
259_gfunk___soul,a_259,g_funk___soul,hasGenre
259_gpop,a_259,g_pop,hasGenre
259_srnb_swing,a_259,s_rnb_swing,hasSubgenre
259_sdowntempo,a_259,s_downtempo,hasSubgenre
260_1978,a_260,y_1978,hasYear
260_awillie_nelson,a_260,a_willie_nelson,hasArtist
260_gpop,a_260,g_pop,hasGenre
260_gfolk,a_260,g_folk,hasGenre
260_gworld,a_260,g_world,hasGenre
260_g__country,a_260,g___country,hasGenre
260_svocal,a_260,s_vocal,hasSubgenre
261_1970,a_261,y_1970,hasYear
261_agrateful_dead,a_261,a_grateful_dead,hasArtist
261_grock,a_261,g_rock,hasGenre
261_sfolk_rock,a_261,s_folk_rock,hasSubgenre
262_1969,a_262,y_1969,hasYear
262_acrosby__stills___nash,a_262,a_crosby__stills___nash,hasArtist
262_grock,a_262,g_rock,hasGenre
262_gfolk,a_262,g_folk,hasGenre
262_gworld,a_262,g_world,hasGenre
262_g__country,a_262,g___country,hasGenre
262_sfolk_rock,a_262,s_folk_rock,hasSubgenre
262_sclassic_rock,a_262,s_classic_rock,hasSubgenre
263_1988,a_263,y_1988,hasYear
263_atracy_chapman,a_263,a_tracy_chapman,hasArtist
263_grock,a_263,g_rock,hasGenre
263_snone,a_263,s_none,hasSubgenre
264_1970,a_264,y_1970,hasYear
264_agrateful_dead,a_264,a_grateful_dead,hasArtist
264_grock,a_264,g_rock,hasGenre
264_sfolk_rock,a_264,s_folk_rock,hasSubgenre
264_scountry_rock,a_264,s_country_rock,hasSubgenre
264_sclassic_rock,a_264,s_classic_rock,hasSubgenre
265_1959,a_265,y_1959,hasYear
265_aray_charles,a_265,a_ray_charles,hasArtist
265_gjazz,a_265,g_jazz,hasGenre
265_gpop,a_265,g_pop,hasGenre
265_ssoul_jazz,a_265,s_soul_jazz,hasSubgenre
265_sbig_band,a_265,s_big_band,hasSubgenre
266_1968,a_266,y_1968,hasYear
266_ablood__sweat___tears,a_266,a_blood__sweat___tears,hasArtist
266_grock,a_266,g_rock,hasGenre
266_sblues_rock,a_266,s_blues_rock,hasSubgenre
266_sjazz_rock,a_266,s_jazz_rock,hasSubgenre
266_sclassic_rock,a_266,s_classic_rock,hasSubgenre
267_1973,a_267,y_1973,hasYear
267_athe_who,a_267,a_the_who,hasArtist
267_grock,a_267,g_rock,hasGenre
267_shard_rock,a_267,s_hard_rock,hasSubgenre
267_sclassic_rock,a_267,s_classic_rock,hasSubgenre
267_smod,a_267,s_mod,hasSubgenre
268_1972,a_268,y_1972,hasYear
268_apaul_simon,a_268,a_paul_simon,hasArtist
268_grock,a_268,g_rock,hasGenre
268_sfolk_rock,a_268,s_folk_rock,hasSubgenre
268_spop_rock,a_268,s_pop_rock,hasSubgenre
269_1985,a_269,y_1985,hasYear
269_athe_jesus_and_mary_chain,a_269,a_the_jesus_and_mary_chain,hasArtist
269_grock,a_269,g_rock,hasGenre
269_snoise,a_269,s_noise,hasSubgenre
270_1978,a_270,y_1978,hasYear
270_athe_rolling_stones,a_270,a_the_rolling_stones,hasArtist
270_grock,a_270,g_rock,hasGenre
270_sblues_rock,a_270,s_blues_rock,hasSubgenre
270_srock___roll,a_270,s_rock___roll,hasSubgenre
270_sclassic_rock,a_270,s_classic_rock,hasSubgenre
270_sdisco,a_270,s_disco,hasSubgenre
271_1965,a_271,y_1965,hasYear
271_athe_beach_boys,a_271,a_the_beach_boys,hasArtist
271_grock,a_271,g_rock,hasGenre
271_spop_rock,a_271,s_pop_rock,hasSubgenre
271_spsychedelic_rock,a_271,s_psychedelic_rock,hasSubgenre
272_1997,a_272,y_1997,hasYear
272_asleater_kinney,a_272,a_sleater_kinney,hasArtist
272_grock,a_272,g_rock,hasGenre
272_sindie_rock,a_272,s_indie_rock,hasSubgenre
273_1966,a_273,y_1966,hasYear
273_asmokey_robinson___the_miracles,a_273,a_smokey_robinson___the_miracles,hasArtist
273_gfunk___soul,a_273,g_funk___soul,hasGenre
273_ssoul,a_273,s_soul,hasSubgenre
274_1974,a_274,y_1974,hasYear
274_alabelle,a_274,a_labelle,hasArtist
274_gfunk___soul,a_274,g_funk___soul,hasGenre
274_sfunk,a_274,s_funk,hasSubgenre
274_sdisco,a_274,s_disco,hasSubgenre
275_1999,a_275,y_1999,hasYear
275_aeminem,a_275,a_eminem,hasArtist
275_ghip_hop,a_275,g_hip_hop,hasGenre
275_snone,a_275,s_none,hasSubgenre
276_1975,a_276,y_1975,hasYear
276_aparliament,a_276,a_parliament,hasArtist
276_gfunk___soul,a_276,g_funk___soul,hasGenre
276_sp_funk,a_276,s_p_funk,hasSubgenre
276_sfunk,a_276,s_funk,hasSubgenre
277_1989,a_277,y_1989,hasYear
277_ajanet_jackson,a_277,a_janet_jackson,hasArtist
277_gelectronic,a_277,g_electronic,hasGenre
277_ghip_hop,a_277,g_hip_hop,hasGenre
277_gpop,a_277,g_pop,hasGenre
277_srnb_swing,a_277,s_rnb_swing,hasSubgenre
277_sdowntempo,a_277,s_downtempo,hasSubgenre
277_ssynth_pop,a_277,s_synth_pop,hasSubgenre
278_1997,a_278,y_1997,hasYear
278_avarious,a_278,a_various,hasArtist
278_gblues,a_278,g_blues,hasGenre
278_gfolk,a_278,g_folk,hasGenre
278_gworld,a_278,g_world,hasGenre
278_g__country,a_278,g___country,hasGenre
278_scajun,a_278,s_cajun,hasSubgenre
278_scountry,a_278,s_country,hasSubgenre
278_sfield_recording,a_278,s_field_recording,hasSubgenre
278_sgospel,a_278,s_gospel,hasSubgenre
278_sdelta_blues,a_278,s_delta_blues,hasSubgenre
278_sfolk,a_278,s_folk,hasSubgenre
279_1973,a_279,y_1973,hasYear
279_adavid_bowie,a_279,a_david_bowie,hasArtist
279_grock,a_279,g_rock,hasGenre
279_sglam,a_279,s_glam,hasSubgenre
280_2000,a_280,y_2000,hasYear
280_au2,a_280,a_u2,hasArtist
280_grock,a_280,g_rock,hasGenre
280_spop_rock,a_280,s_pop_rock,hasSubgenre
281_1994,a_281,y_1994,hasYear
281_amary_j__blige,a_281,a_mary_j__blige,hasArtist
281_ghip_hop,a_281,g_hip_hop,hasGenre
281_srnb_swing,a_281,s_rnb_swing,hasSubgenre
282_1964,a_282,y_1964,hasYear
282_amuddy_waters,a_282,a_muddy_waters,hasArtist
282_gblues,a_282,g_blues,hasGenre
282_sdelta_blues,a_282,s_delta_blues,hasSubgenre
283_1974,a_283,y_1974,hasYear
283_abarry_white,a_283,a_barry_white,hasArtist
283_gfunk___soul,a_283,g_funk___soul,hasGenre
283_ssoul,a_283,s_soul,hasSubgenre
283_sdisco,a_283,s_disco,hasSubgenre
284_1978,a_284,y_1978,hasYear
284_athe_cars,a_284,a_the_cars,hasArtist
284_gelectronic,a_284,g_electronic,hasGenre
284_grock,a_284,g_rock,hasGenre
284_snew_wave,a_284,s_new_wave,hasSubgenre
284_spop_rock,a_284,s_pop_rock,hasSubgenre
284_ssynth_pop,a_284,s_synth_pop,hasSubgenre
285_1972,a_285,y_1972,hasYear
285_astevie_wonder,a_285,a_stevie_wonder,hasArtist
285_gfunk___soul,a_285,g_funk___soul,hasGenre
285_ssoul_jazz,a_285,s_soul_jazz,hasSubgenre
285_ssoul,a_285,s_soul,hasSubgenre
286_1972,a_286,y_1972,hasYear
286_aal_green,a_286,a_al_green,hasArtist
286_gfunk___soul,a_286,g_funk___soul,hasGenre
286_srhythm___blues,a_286,s_rhythm___blues,hasSubgenre
286_ssoul,a_286,s_soul,hasSubgenre
287_1980,a_287,y_1980,hasYear
287_ax,a_287,a_x,hasArtist
287_grock,a_287,g_rock,hasGenre
287_spunk,a_287,s_punk,hasSubgenre
287_srock___roll,a_287,s_rock___roll,hasSubgenre
288_1968,a_288,y_1968,hasYear
288_agrateful_dead,a_288,a_grateful_dead,hasArtist
288_grock,a_288,g_rock,hasGenre
288_spsychedelic_rock,a_288,s_psychedelic_rock,hasSubgenre
289_1967,a_289,y_1967,hasYear
289_athe_kinks,a_289,a_the_kinks,hasArtist
289_grock,a_289,g_rock,hasGenre
289_spop_rock,a_289,s_pop_rock,hasSubgenre
289_spsychedelic_rock,a_289,s_psychedelic_rock,hasSubgenre
289_smod,a_289,s_mod,hasSubgenre
290_1973,a_290,y_1973,hasYear
290_aal_green,a_290,a_al_green,hasArtist
290_gfunk___soul,a_290,g_funk___soul,hasGenre
290_srhythm___blues,a_290,s_rhythm___blues,hasSubgenre
290_ssoul,a_290,s_soul,hasSubgenre
291_1977,a_291,y_1977,hasYear
291_atalking_heads,a_291,a_talking_heads,hasArtist
291_grock,a_291,g_rock,hasGenre
291_snew_wave,a_291,s_new_wave,hasSubgenre
292_1975,a_292,y_1975,hasYear
292_abob_dylan_and_the_band,a_292,a_bob_dylan_and_the_band,hasArtist
292_grock,a_292,g_rock,hasGenre
292_sfolk_rock,a_292,s_folk_rock,hasSubgenre
292_scountry_rock,a_292,s_country_rock,hasSubgenre
292_sclassic_rock,a_292,s_classic_rock,hasSubgenre
293_1968,a_293,y_1968,hasYear
293_athe_velvet_underground,a_293,a_the_velvet_underground,hasArtist
293_grock,a_293,g_rock,hasGenre
293_savantgarde,a_293,s_avantgarde,hasSubgenre
293_sexperimental,a_293,s_experimental,hasSubgenre
294_1969,a_294,y_1969,hasYear
294_amc5,a_294,a_mc5,hasArtist
294_grock,a_294,g_rock,hasGenre
294_sgarage_rock,a_294,s_garage_rock,hasSubgenre
294_shard_rock,a_294,s_hard_rock,hasSubgenre
294_spunk,a_294,s_punk,hasSubgenre
294_sblues_rock,a_294,s_blues_rock,hasSubgenre
295_1970,a_295,y_1970,hasYear
295_aleonard_cohen,a_295,a_leonard_cohen,hasArtist
295_gfolk,a_295,g_folk,hasGenre
295_gworld,a_295,g_world,hasGenre
295_g__country,a_295,g___country,hasGenre
295_sfolk_rock,a_295,s_folk_rock,hasSubgenre
295_sfolk,a_295,s_folk,hasSubgenre
295_sballad,a_295,s_ballad,hasSubgenre
296_1985,a_296,y_1985,hasYear
296_athe_smiths,a_296,a_the_smiths,hasArtist
296_grock,a_296,g_rock,hasGenre
296_salternative_rock,a_296,s_alternative_rock,hasSubgenre
296_sindie_rock,a_296,s_indie_rock,hasSubgenre
297_1968,a_297,y_1968,hasYear
297_athe_mothers_of_invention,a_297,a_the_mothers_of_invention,hasArtist
297_gelectronic,a_297,g_electronic,hasGenre
297_grock,a_297,g_rock,hasGenre
297_smodern_classical,a_297,s_modern_classical,hasSubgenre
297_savantgarde,a_297,s_avantgarde,hasSubgenre
297_spsychedelic_rock,a_297,s_psychedelic_rock,hasSubgenre
297_sexperimental,a_297,s_experimental,hasSubgenre
297_sparody,a_297,s_parody,hasSubgenre
298_2003,a_298,y_2003,hasYear
298_akanye_west,a_298,a_kanye_west,hasArtist
298_ghip_hop,a_298,g_hip_hop,hasGenre
298_spop_rap,a_298,s_pop_rap,hasSubgenre
298_sconscious,a_298,s_conscious,hasSubgenre
298_scontemporary_r_b,a_298,s_contemporary_r_b,hasSubgenre
299_1994,a_299,y_1994,hasYear
299_aweezer,a_299,a_weezer,hasArtist
299_grock,a_299,g_rock,hasGenre
299_salternative_rock,a_299,s_alternative_rock,hasSubgenre
299_semo,a_299,s_emo,hasSubgenre
300_1971,a_300,y_1971,hasYear
300_ablack_sabbath,a_300,a_black_sabbath,hasArtist
300_grock,a_300,g_rock,hasGenre
300_shard_rock,a_300,s_hard_rock,hasSubgenre
300_sheavy_metal,a_300,s_heavy_metal,hasSubgenre
301_1971,a_301,y_1971,hasYear
301_adolly_parton,a_301,a_dolly_parton,hasArtist
301_gfolk,a_301,g_folk,hasGenre
301_gworld,a_301,g_world,hasGenre
301_g__country,a_301,g___country,hasGenre
301_scountry,a_301,s_country,hasSubgenre
302_1990,a_302,y_1990,hasYear
302_apublic_enemy,a_302,a_public_enemy,hasArtist
302_ghip_hop,a_302,g_hip_hop,hasGenre
302_sconscious,a_302,s_conscious,hasSubgenre
303_1967,a_303,y_1967,hasYear
303_abob_dylan,a_303,a_bob_dylan,hasArtist
303_grock,a_303,g_rock,hasGenre
303_sfolk_rock,a_303,s_folk_rock,hasSubgenre
303_scountry_rock,a_303,s_country_rock,hasSubgenre
304_1994,a_304,y_1994,hasYear
304_ajeff_buckley,a_304,a_jeff_buckley,hasArtist
304_grock,a_304,g_rock,hasGenre
304_salternative_rock,a_304,s_alternative_rock,hasSubgenre
304_sfolk_rock,a_304,s_folk_rock,hasSubgenre
305_1998,a_305,y_1998,hasYear
305_alucinda_williams,a_305,a_lucinda_williams,hasArtist
305_gfolk,a_305,g_folk,hasGenre
305_gworld,a_305,g_world,hasGenre
305_g__country,a_305,g___country,hasGenre
305_scountry,a_305,s_country,hasSubgenre
305_sfolk,a_305,s_folk,hasSubgenre
306_1996,a_306,y_1996,hasYear
306_abeck,a_306,a_beck,hasArtist
306_gelectronic,a_306,g_electronic,hasGenre
306_ghip_hop,a_306,g_hip_hop,hasGenre
306_gfunk___soul,a_306,g_funk___soul,hasGenre
306_gpop,a_306,g_pop,hasGenre
306_selectro,a_306,s_electro,hasSubgenre
306_sdowntempo,a_306,s_downtempo,hasSubgenre
306_ship_hop,a_306,s_hip_hop,hasSubgenre
306_sdisco,a_306,s_disco,hasSubgenre
306_safrobeat,a_306,s_afrobeat,hasSubgenre
306_sabstract,a_306,s_abstract,hasSubgenre
307_1964,a_307,y_1964,hasYear
307_athe_beatles,a_307,a_the_beatles,hasArtist
307_grock,a_307,g_rock,hasGenre
307_gstage___screen,a_307,g_stage___screen,hasGenre
307_ssoundtrack,a_307,s_soundtrack,hasSubgenre
307_sbeat,a_307,s_beat,hasSubgenre
307_spop_rock,a_307,s_pop_rock,hasSubgenre
308_1956,a_308,y_1956,hasYear
